2025-11-24T20:35:45.185-0800	[34mINFO[0m	config/config.go:302	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 4, "dht.deBruijn.fixInterval": "3s", "dht.deBruijn.fixIntervalMs": 3000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4003, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8083, "cache.capacityMB": 256, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-24T20:35:45.232-0800	[34mINFO[0m	node	node/main.go:103	New Node initializing	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}}
2025-11-24T20:35:45.235-0800	[34mINFO[0m	node	node/main.go:124	initialized web cache	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "capacity_mb": 256}
2025-11-24T20:35:45.235-0800	[34mINFO[0m	node	node/main.go:131	initialized hotspot detector	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "threshold": 10, "decay_rate": 0.65}
2025-11-24T20:35:45.235-0800	[34mINFO[0m	node	node/main.go:185	Initialized Koorde node	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}}
2025-11-24T20:35:45.235-0800	[34mINFO[0m	node	node/main.go:261	resolved bootstrap peers	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "peers": ["localhost:4000"]}
2025-11-24T20:35:45.236-0800	[34mINFO[0m	node.http-server	server/http.go:93	HTTP cache server starting	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "addr": ":8083"}
2025-11-24T20:35:45.257-0800	[34mINFO[0m	node	logicnode/node.go:74	join: candidate successor found	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4000","id":"0x004f424bb575238275"}}
2025-11-24T20:35:45.261-0800	[34mINFO[0m	node	logicnode/node.go:105	join: successor has predecessor	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "predecessor": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}}
2025-11-24T20:35:45.263-0800	[33mWARN[0m	node	logicnode/operation.go:406	FindSuccessorStep: de Bruijn failed or empty, falling back to successor	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "target": "0x00707d216c4bdbcc40", "nextHop": {"addr":"localhost:4000","id":"0x004f424bb575238275"}}
2025-11-24T20:35:45.267-0800	[34mINFO[0m	node	logicnode/node.go:138	join: completed successfully	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "successor": {"addr":"localhost:4000","id":"0x004f424bb575238275"}}
2025-11-24T20:35:45.268-0800	[34mINFO[0m	node	node/main.go:283	node registered successfully	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}}
2025-11-24T20:35:56.635-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "newPredecessor": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "oldPredecessor": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}}
2025-11-24T20:36:02.003-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/status/201"}
2025-11-24T20:36:02.183-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt"}
2025-11-24T20:36:02.422-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt"}
2025-11-24T20:36:02.463-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4006","id":"0x01943b269be0206d7d"}}
2025-11-24T20:36:02.464-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "forward_target": {"addr":"localhost:4006","id":"0x01943b269be0206d7d"}}
2025-11-24T20:36:02.502-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/status/201"}
2025-11-24T20:36:02.502-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/json", "target_node": "localhost:4006", "total_latency_ms": 39, "size_bytes": 429}
2025-11-24T20:36:02.763-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt"}
2025-11-24T20:36:02.823-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/status/201"}
2025-11-24T20:36:02.942-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt", "size_bytes": 30, "content_type": "text/plain", "status_code": 200}
2025-11-24T20:36:02.943-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt", "size_bytes": 30}
2025-11-24T20:36:02.943-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt", "total_latency_ms": 180, "content_size": 30}
2025-11-24T20:36:03.220-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt", "size_bytes": 30, "content_type": "text/plain", "status_code": 200}
2025-11-24T20:36:03.221-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt", "size_bytes": 30}
2025-11-24T20:36:03.221-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt", "total_latency_ms": 1037, "content_size": 30}
2025-11-24T20:36:03.377-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/status/201", "size_bytes": 0, "content_type": "text/html; charset=utf-8", "status_code": 201}
2025-11-24T20:36:03.377-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/status/201", "size_bytes": 0}
2025-11-24T20:36:03.377-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/status/201", "total_latency_ms": 1374, "content_size": 0}
2025-11-24T20:36:03.380-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt", "size_bytes": 30, "content_type": "text/plain", "status_code": 200}
2025-11-24T20:36:03.380-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt", "size_bytes": 30}
2025-11-24T20:36:03.381-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/robots.txt", "total_latency_ms": 958, "content_size": 30}
2025-11-24T20:36:03.686-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/status/201", "size_bytes": 0, "content_type": "text/html; charset=utf-8", "status_code": 201}
2025-11-24T20:36:03.686-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/status/201", "size_bytes": 0}
2025-11-24T20:36:03.686-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "url": "https://httpbin.org/status/201", "total_latency_ms": 1184, "content_size": 0}
