2025-11-12T16:09:48.299-0800	[34mINFO[0m	config/config.go:297	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "5s", "dht.deBruijn.fixIntervalMs": 5000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4049, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8129, "cache.capacityMB": 512, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-12T16:09:48.309-0800	[34mINFO[0m	node	node/main.go:101	New Node initializing	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}}
2025/11/12 16:09:48 Tracing disabled
2025-11-12T16:09:48.311-0800	[34mINFO[0m	node	node/main.go:130	initialized web cache	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "capacity_mb": 512}
2025-11-12T16:09:48.311-0800	[34mINFO[0m	node	node/main.go:137	initialized hotspot detector	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "threshold": 10, "decay_rate": 0.65}
2025-11-12T16:09:48.312-0800	[34mINFO[0m	node	node/main.go:237	resolved bootstrap peers	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "peers": ["localhost:4000"]}
2025-11-12T16:09:48.312-0800	[34mINFO[0m	node.http-server	server/http.go:70	HTTP cache server starting	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "addr": ":8129"}
2025-11-12T16:09:48.338-0800	[34mINFO[0m	node	logicnode/node.go:72	join: candidate successor found	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4016","id":"0x03e94e912bcf7bb769"}}
2025-11-12T16:09:48.364-0800	[34mINFO[0m	node	logicnode/node.go:103	join: successor has predecessor	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "predecessor": {"addr":"localhost:4045","id":"0x03bfc734f9f8628799"}}
2025-11-12T16:09:48.382-0800	[33mWARN[0m	node	logicnode/operation.go:296	FindSuccessorStep: de Bruijn failed or empty, falling back to successor	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "target": "0x0310d386bfa00fb9af", "nextHop": {"addr":"localhost:4016","id":"0x03e94e912bcf7bb769"}}
2025-11-12T16:09:48.464-0800	[34mINFO[0m	node	logicnode/node.go:135	join: completed successfully	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "successor": {"addr":"localhost:4016","id":"0x03e94e912bcf7bb769"}}
2025-11-12T16:09:48.465-0800	[34mINFO[0m	node	node/main.go:259	node registered successfully	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}}
2025-11-12T17:09:48.312-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-12T17:09:48.313-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-12T20:45:13.025-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-12T20:45:13.026-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-12T21:45:13.026-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-12T21:45:13.026-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-12T22:45:13.025-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-12T22:45:13.026-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-12T23:45:13.026-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-12T23:45:13.027-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T09:11:28.353-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T09:11:28.355-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T10:11:28.353-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T10:11:28.354-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T11:11:28.354-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T11:11:28.354-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T13:44:06.342-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T13:44:06.343-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T14:45:07.777-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T14:45:07.778-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T15:45:07.778-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T15:45:07.779-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T16:48:35.877-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
2025-11-13T16:48:35.878-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4049","id":"0x03e5eaf879034415ba"}, "count": 0}
