2025-11-24T20:58:58.044-0800	[34mINFO[0m	config/config.go:302	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "3s", "dht.deBruijn.fixIntervalMs": 3000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4022, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8102, "cache.capacityMB": 256, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-24T20:58:58.087-0800	[34mINFO[0m	node	node/main.go:103	New Node initializing	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}}
2025-11-24T20:58:58.089-0800	[34mINFO[0m	node	node/main.go:124	initialized web cache	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "capacity_mb": 256}
2025-11-24T20:58:58.089-0800	[34mINFO[0m	node	node/main.go:131	initialized hotspot detector	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "threshold": 10, "decay_rate": 0.65}
2025-11-24T20:58:58.089-0800	[34mINFO[0m	node	node/main.go:185	Initialized Koorde node	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}}
2025-11-24T20:58:58.089-0800	[34mINFO[0m	node	node/main.go:261	resolved bootstrap peers	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "peers": ["localhost:4000"]}
2025-11-24T20:58:58.090-0800	[34mINFO[0m	node.http-server	server/http.go:93	HTTP cache server starting	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "addr": ":8102"}
2025-11-24T20:58:58.107-0800	[34mINFO[0m	node	logicnode/node.go:74	join: candidate successor found	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4016","id":"0x03e94e912bcf7bb769"}}
2025-11-24T20:58:58.109-0800	[34mINFO[0m	node	logicnode/node.go:105	join: successor has predecessor	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "predecessor": {"addr":"localhost:4011","id":"0x03b6b99475a18d9035"}}
2025-11-24T20:58:58.112-0800	[33mWARN[0m	node	logicnode/operation.go:406	FindSuccessorStep: de Bruijn failed or empty, falling back to successor	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "target": "0x03fe6c3eced3f0d4f0", "nextHop": {"addr":"localhost:4016","id":"0x03e94e912bcf7bb769"}}
2025-11-24T20:58:58.115-0800	[34mINFO[0m	node	logicnode/node.go:138	join: completed successfully	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "successor": {"addr":"localhost:4016","id":"0x03e94e912bcf7bb769"}}
2025-11-24T20:58:58.116-0800	[34mINFO[0m	node	node/main.go:283	node registered successfully	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}}
2025-11-24T20:59:21.336-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "url": "https://httpbin.org/status/201", "hash": "0x007cb3c90721631a3c", "responsible": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}, "lookup_latency_ms": 6}
