2025-11-12T16:09:16.165-0800	[34mINFO[0m	config/config.go:297	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "5s", "dht.deBruijn.fixIntervalMs": 5000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4033, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8113, "cache.capacityMB": 512, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-12T16:09:16.172-0800	[34mINFO[0m	node	node/main.go:101	New Node initializing	{"self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}}
2025/11/12 16:09:16 Tracing disabled
2025-11-12T16:09:16.173-0800	[34mINFO[0m	node	node/main.go:130	initialized web cache	{"self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}, "capacity_mb": 512}
2025-11-12T16:09:16.173-0800	[34mINFO[0m	node	node/main.go:137	initialized hotspot detector	{"self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}, "threshold": 10, "decay_rate": 0.65}
2025-11-12T16:09:16.174-0800	[34mINFO[0m	node	node/main.go:237	resolved bootstrap peers	{"self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}, "peers": ["localhost:4000"]}
2025-11-12T16:09:16.174-0800	[34mINFO[0m	node.http-server	server/http.go:70	HTTP cache server starting	{"self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}, "addr": ":8113"}
2025-11-12T16:09:16.192-0800	[34mINFO[0m	node	logicnode/node.go:72	join: candidate successor found	{"self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}}
2025-11-12T16:09:16.209-0800	[34mINFO[0m	node	logicnode/node.go:103	join: successor has predecessor	{"self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}, "predecessor": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-12T16:09:16.230-0800	[33mWARN[0m	node	logicnode/operation.go:296	FindSuccessorStep: de Bruijn failed or empty, falling back to successor	{"self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}, "target": "0x024283192f0b7f8a5d", "nextHop": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}}
2025-11-12T16:09:16.239-0800	[34mINFO[0m	node	logicnode/node.go:135	join: completed successfully	{"self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}, "self": {"addr":"localhost:4033","id":"0x026fb2d94d43e618ae"}, "successor": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}}
