2025-11-12T16:08:54.105-0800	[34mINFO[0m	config/config.go:297	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "5s", "dht.deBruijn.fixIntervalMs": 5000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4022, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8102, "cache.capacityMB": 512, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-12T16:08:54.116-0800	[34mINFO[0m	node	node/main.go:101	New Node initializing	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}}
2025/11/12 16:08:54 Tracing disabled
2025-11-12T16:08:54.117-0800	[34mINFO[0m	node	node/main.go:130	initialized web cache	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "capacity_mb": 512}
2025-11-12T16:08:54.117-0800	[34mINFO[0m	node	node/main.go:137	initialized hotspot detector	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "threshold": 10, "decay_rate": 0.65}
2025-11-12T16:08:54.118-0800	[34mINFO[0m	node	node/main.go:237	resolved bootstrap peers	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "peers": ["localhost:4000"]}
2025-11-12T16:08:54.118-0800	[34mINFO[0m	node.http-server	server/http.go:70	HTTP cache server starting	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "addr": ":8102"}
2025-11-12T16:08:54.168-0800	[34mINFO[0m	node	logicnode/node.go:72	join: candidate successor found	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}}
2025-11-12T16:08:54.188-0800	[34mINFO[0m	node	logicnode/node.go:103	join: successor has predecessor	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "predecessor": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}}
2025-11-12T16:08:54.208-0800	[33mWARN[0m	node	logicnode/operation.go:296	FindSuccessorStep: de Bruijn failed or empty, falling back to successor	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "target": "0x0399b396f066d3746a", "nextHop": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}}
2025-11-12T16:08:54.252-0800	[34mINFO[0m	node	logicnode/node.go:135	join: completed successfully	{"self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "self": {"addr":"localhost:4022","id":"0x017fcd87d9da7e1a9e"}, "successor": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}}
