2025-11-25T16:37:28.553-0800	[34mINFO[0m	config/config.go:302	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "3s", "dht.deBruijn.fixIntervalMs": 3000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4029, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8109, "cache.capacityMB": 256, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-25T16:37:28.598-0800	[34mINFO[0m	node	node/main.go:103	New Node initializing	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}}
2025-11-25T16:37:28.600-0800	[34mINFO[0m	node	node/main.go:124	initialized web cache	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "capacity_mb": 256}
2025-11-25T16:37:28.601-0800	[34mINFO[0m	node	node/main.go:131	initialized hotspot detector	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "threshold": 10, "decay_rate": 0.65}
2025-11-25T16:37:28.601-0800	[34mINFO[0m	node	node/main.go:185	Initialized Koorde node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}}
2025-11-25T16:37:28.601-0800	[34mINFO[0m	node	node/main.go:261	resolved bootstrap peers	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "peers": ["localhost:4000"]}
2025-11-25T16:37:28.601-0800	[34mINFO[0m	node.http-server	server/http.go:93	HTTP cache server starting	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "addr": ":8109"}
2025-11-25T16:37:28.622-0800	[34mINFO[0m	node	logicnode/node.go:74	join: candidate successor found	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}}
2025-11-25T16:37:28.626-0800	[34mINFO[0m	node	logicnode/node.go:105	join: successor has predecessor	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "predecessor": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}}
2025-11-25T16:37:28.631-0800	[34mINFO[0m	node	logicnode/node.go:138	join: completed successfully	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "successor": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}}
2025-11-25T16:37:28.632-0800	[34mINFO[0m	node	node/main.go:283	node registered successfully	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}}
2025-11-25T16:37:35.511-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "newPredecessor": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}, "oldPredecessor": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}}
2025-11-25T16:37:40.708-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "newPredecessor": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "oldPredecessor": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}}
2025-11-25T16:38:39.002-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "hash": "0x034a60e24592c64342", "responsible": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "lookup_latency_ms": 2}
2025-11-25T16:38:39.003-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "hash": "0x034a60e24592c64342", "responsible_from_lookup": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "forward_target": {"addr":"localhost:4014","id":"0x03532cc907496db765"}}
2025-11-25T16:38:39.163-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/bytes/1024"}
2025-11-25T16:38:39.336-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.336-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.352-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.353-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.375-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.375-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.385-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.386-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.396-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.397-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.407-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.408-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.417-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.419-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.429-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.429-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.441-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.442-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.453-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.453-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.463-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.465-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.476-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.476-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.488-0800	[34mINFO[0m	node.http-server	server/http.go:256	Using de Bruijn neighbor as Koorde fallback	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:38:39.488-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "url": "https://httpbin.org/json", "hash": "0x039f7419ed1a979997", "responsible_from_lookup": {"addr":"localhost:4029","id":"0x02bb4d72ffe13efe5b"}, "forward_target": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
