2025-11-24T20:14:42.841-0800	[34mINFO[0m	config/config.go:302	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 2, "dht.deBruijn.fixInterval": "3s", "dht.deBruijn.fixIntervalMs": 3000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4002, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8082, "cache.capacityMB": 256, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-24T20:14:42.886-0800	[34mINFO[0m	node	node/main.go:103	New Node initializing	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}}
2025-11-24T20:14:42.887-0800	[34mINFO[0m	node	node/main.go:124	initialized web cache	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "capacity_mb": 256}
2025-11-24T20:14:42.888-0800	[34mINFO[0m	node	node/main.go:131	initialized hotspot detector	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "threshold": 10, "decay_rate": 0.65}
2025-11-24T20:14:42.888-0800	[34mINFO[0m	node	node/main.go:185	Initialized Koorde node	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}}
2025-11-24T20:14:42.889-0800	[34mINFO[0m	node	node/main.go:261	resolved bootstrap peers	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "peers": ["localhost:4000"]}
2025-11-24T20:14:42.889-0800	[34mINFO[0m	node.http-server	server/http.go:93	HTTP cache server starting	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "addr": ":8082"}
2025-11-24T20:14:42.906-0800	[34mINFO[0m	node	logicnode/node.go:74	join: candidate successor found	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4000","id":"0x004f424bb575238275"}}
2025-11-24T20:14:42.909-0800	[34mINFO[0m	node	logicnode/node.go:105	join: successor has predecessor	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "predecessor": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}}
2025-11-24T20:14:42.913-0800	[34mINFO[0m	node	logicnode/node.go:138	join: completed successfully	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "successor": {"addr":"localhost:4000","id":"0x004f424bb575238275"}}
2025-11-24T20:14:42.913-0800	[34mINFO[0m	node	node/main.go:283	node registered successfully	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}}
2025-11-24T20:14:59.854-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "newPredecessor": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}, "oldPredecessor": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}}
2025-11-24T20:15:02.347-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 1}
2025-11-24T20:15:02.348-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T20:15:02.491-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 1}
2025-11-24T20:15:02.491-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T20:15:02.664-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 1}
2025-11-24T20:15:02.666-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T20:15:02.682-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "target_node": "localhost:4010", "total_latency_ms": 335, "size_bytes": 56}
2025-11-24T20:15:02.771-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 1}
2025-11-24T20:15:02.772-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T20:15:02.841-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "target_node": "localhost:4010", "total_latency_ms": 71, "size_bytes": 522}
2025-11-24T20:15:02.876-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "url": "https://httpbin.org/xml", "target_node": "localhost:4010", "total_latency_ms": 212, "size_bytes": 522}
