2025-11-24T21:01:08.168-0800	[34mINFO[0m	config/config.go:302	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "3s", "dht.deBruijn.fixIntervalMs": 3000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4014, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8094, "cache.capacityMB": 256, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-24T21:01:11.057-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "newPredecessor": {"addr":"localhost:4000","id":"0x004f424bb575238275"}, "oldPredecessor": {"addr":"localhost:4011","id":"0x03b6b99475a18d9035"}}
2025-11-24T21:01:11.359-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "newPredecessor": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}, "oldPredecessor": {"addr":"localhost:4000","id":"0x004f424bb575238275"}}
2025-11-24T21:01:11.629-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "newPredecessor": {"addr":"localhost:4012","id":"0x031fc8d8bfb65680aa"}, "oldPredecessor": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}}
2025-11-24T21:01:28.864-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl"}
2025-11-24T21:01:28.952-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 5}
2025-11-24T21:01:28.953-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T21:01:28.970-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl"}
2025-11-24T21:01:29.023-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 12}
2025-11-24T21:01:29.024-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T21:01:29.081-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl"}
2025-11-24T21:01:29.170-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl"}
2025-11-24T21:01:29.230-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl"}
2025-11-24T21:01:29.251-0800	[34mINFO[0m	node.http-server	server/http.go:400	I am responsible, fetching from origin	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl"}
2025-11-24T21:01:29.297-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12, "content_type": "text/html; charset=utf-8", "status_code": 200}
2025-11-24T21:01:29.298-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12}
2025-11-24T21:01:29.298-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "total_latency_ms": 127, "content_size": 12}
2025-11-24T21:01:29.337-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 9}
2025-11-24T21:01:29.338-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T21:01:29.353-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12, "content_type": "text/html; charset=utf-8", "status_code": 200}
2025-11-24T21:01:29.353-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12}
2025-11-24T21:01:29.353-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "total_latency_ms": 122, "content_size": 12}
2025-11-24T21:01:29.416-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12, "content_type": "text/html; charset=utf-8", "status_code": 200}
2025-11-24T21:01:29.416-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12}
2025-11-24T21:01:29.417-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "total_latency_ms": 552, "content_size": 12}
2025-11-24T21:01:29.599-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 1}
2025-11-24T21:01:29.599-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T21:01:29.618-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 1}
2025-11-24T21:01:29.619-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T21:01:29.779-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 1}
2025-11-24T21:01:29.779-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T21:01:29.820-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 2}
2025-11-24T21:01:29.821-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T21:01:29.892-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12, "content_type": "text/html; charset=utf-8", "status_code": 200}
2025-11-24T21:01:29.892-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12}
2025-11-24T21:01:29.893-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "total_latency_ms": 812, "content_size": 12}
2025-11-24T21:01:30.171-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 2}
2025-11-24T21:01:30.171-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T21:01:30.201-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12, "content_type": "text/html; charset=utf-8", "status_code": 200}
2025-11-24T21:01:30.202-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12}
2025-11-24T21:01:30.202-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "total_latency_ms": 950, "content_size": 12}
2025-11-24T21:01:30.289-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "lookup_latency_ms": 1}
2025-11-24T21:01:30.289-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "hash": "0x020224d01ce6b3f21f", "responsible_from_lookup": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}, "forward_target": {"addr":"localhost:4010","id":"0x0229fa4890cda12a6b"}}
2025-11-24T21:01:30.755-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "target_node": "localhost:4010", "total_latency_ms": 1138, "size_bytes": 322}
2025-11-24T21:01:30.762-0800	[34mINFO[0m	node.http-server	server/http.go:660	Origin fetch successful	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12, "content_type": "text/html; charset=utf-8", "status_code": 200}
2025-11-24T21:01:30.762-0800	[34mINFO[0m	node.http-server	server/http.go:420	Content cached successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "size_bytes": 12}
2025-11-24T21:01:30.763-0800	[34mINFO[0m	node.http-server	server/http.go:433	Request completed	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/base64/VGVzdCBtZXNzYWdl", "total_latency_ms": 1792, "content_size": 12}
2025-11-24T21:01:31.116-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "target_node": "localhost:4010", "total_latency_ms": 1339, "size_bytes": 322}
2025-11-24T21:01:31.308-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "target_node": "localhost:4010", "total_latency_ms": 1139, "size_bytes": 322}
2025-11-24T21:01:31.393-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "target_node": "localhost:4010", "total_latency_ms": 2383, "size_bytes": 322}
2025-11-24T21:01:31.764-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "target_node": "localhost:4010", "total_latency_ms": 2166, "size_bytes": 322}
2025-11-24T21:01:31.841-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "target_node": "localhost:4010", "total_latency_ms": 2514, "size_bytes": 322}
2025-11-24T21:01:32.054-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "target_node": "localhost:4010", "total_latency_ms": 3107, "size_bytes": 322}
2025-11-24T21:01:32.199-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "target_node": "localhost:4010", "total_latency_ms": 1912, "size_bytes": 322}
2025-11-24T21:01:33.395-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "url": "https://httpbin.org/delay/1", "target_node": "localhost:4010", "total_latency_ms": 3577, "size_bytes": 322}
