2025-11-25T16:37:19.731-0800	[34mINFO[0m	config/config.go:302	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "3s", "dht.deBruijn.fixIntervalMs": 3000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4008, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8088, "cache.capacityMB": 256, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-25T16:37:19.871-0800	[34mINFO[0m	node	node/main.go:103	New Node initializing	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}}
2025-11-25T16:37:19.874-0800	[34mINFO[0m	node	node/main.go:124	initialized web cache	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "capacity_mb": 256}
2025-11-25T16:37:19.874-0800	[34mINFO[0m	node	node/main.go:131	initialized hotspot detector	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "threshold": 10, "decay_rate": 0.65}
2025-11-25T16:37:19.875-0800	[34mINFO[0m	node	node/main.go:185	Initialized Koorde node	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}}
2025-11-25T16:37:19.875-0800	[34mINFO[0m	node	node/main.go:261	resolved bootstrap peers	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "peers": ["localhost:4000"]}
2025-11-25T16:37:19.875-0800	[34mINFO[0m	node.http-server	server/http.go:93	HTTP cache server starting	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "addr": ":8088"}
2025-11-25T16:37:19.907-0800	[34mINFO[0m	node	logicnode/node.go:74	join: candidate successor found	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}}
2025-11-25T16:37:19.910-0800	[34mINFO[0m	node	logicnode/node.go:105	join: successor has predecessor	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "predecessor": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}}
2025-11-25T16:37:19.914-0800	[33mWARN[0m	node	logicnode/operation.go:406	FindSuccessorStep: de Bruijn failed or empty, falling back to successor	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "target": "0x005d49d646d06023a0", "nextHop": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}}
2025-11-25T16:37:19.916-0800	[34mINFO[0m	node	logicnode/node.go:138	join: completed successfully	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "successor": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}}
2025-11-25T16:37:19.917-0800	[34mINFO[0m	node	node/main.go:283	node registered successfully	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}}
2025-11-25T16:37:22.224-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "newPredecessor": {"addr":"localhost:4009","id":"0x008bc4b21729c9fe0b"}, "oldPredecessor": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}}
2025-11-25T16:37:22.750-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "newPredecessor": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}, "oldPredecessor": {"addr":"localhost:4009","id":"0x008bc4b21729c9fe0b"}}
2025-11-25T16:37:26.534-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "newPredecessor": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "oldPredecessor": {"addr":"localhost:4015","id":"0x0096b81747ee4d20a7"}}
2025-11-25T16:37:28.218-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "newPredecessor": {"addr":"localhost:4028","id":"0x00b9e3693ed707149b"}, "oldPredecessor": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}}
2025-11-25T16:38:38.891-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "url": "https://httpbin.org/status/204", "hash": "0x02fa02ef28daf25063", "responsible": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}, "lookup_latency_ms": 14}
2025-11-25T16:38:38.892-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "url": "https://httpbin.org/status/204", "hash": "0x02fa02ef28daf25063", "responsible_from_lookup": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}, "forward_target": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}}
2025-11-25T16:38:39.295-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "url": "https://httpbin.org/status/204", "target_node": "localhost:4027", "total_latency_ms": 418, "size_bytes": 0}
2025-11-25T16:38:46.516-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}, "url": "https://httpbin.org/status/204", "hash": "0x02fa02ef28daf25063", "responsible": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}, "lookup_latency_ms": 10}
