2025-11-11T16:16:25.919-0800	[34mINFO[0m	config/config.go:297	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "5s", "dht.deBruijn.fixIntervalMs": 5000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4001, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8081, "cache.capacityMB": 512, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 100, "cache.hotspotDecayRate": 0.65}
2025-11-11T16:16:25.975-0800	[34mINFO[0m	node	node/main.go:101	New Node initializing	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}}
2025/11/11 16:16:25 Tracing disabled
2025-11-11T16:16:25.975-0800	[34mINFO[0m	node	node/main.go:130	initialized web cache	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "capacity_mb": 512}
2025-11-11T16:16:25.975-0800	[34mINFO[0m	node	node/main.go:137	initialized hotspot detector	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "threshold": 100, "decay_rate": 0.65}
2025-11-11T16:16:25.975-0800	[34mINFO[0m	node	node/main.go:237	resolved bootstrap peers	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "peers": ["localhost:4000"]}
2025-11-11T16:16:25.975-0800	[34mINFO[0m	node.http-server	server/http.go:70	HTTP cache server starting	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "addr": ":8081"}
2025-11-11T16:16:26.014-0800	[34mINFO[0m	node	logicnode/node.go:72	join: candidate successor found	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4000","id":"0x004f424bb575238275"}}
2025-11-11T16:16:26.018-0800	[34mINFO[0m	node	logicnode/node.go:103	join: successor has predecessor	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "predecessor": {"addr":"localhost:4000","id":"0x004f424bb575238275"}}
2025-11-11T16:16:26.023-0800	[34mINFO[0m	node	logicnode/node.go:135	join: completed successfully	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "successor": {"addr":"localhost:4000","id":"0x004f424bb575238275"}}
2025-11-11T16:16:26.023-0800	[34mINFO[0m	node	node/main.go:259	node registered successfully	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}}
2025-11-11T16:18:44.883-0800	[34mINFO[0m	node.http-server	server/http.go:151	DHT lookup complete	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "url": "https://www.twitch.tv", "hash": "0x0106d893c3c48483eb", "responsible": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "lookup_latency_ms": 0}
2025-11-11T16:18:44.884-0800	[34mINFO[0m	node.http-server	server/http.go:209	Forwarding to responsible node	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "url": "https://www.twitch.tv", "hash": "0x0106d893c3c48483eb", "responsible_from_lookup": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}, "forward_target": {"addr":"localhost:4003","id":"0x011c1f485b12f6f310"}}
2025-11-11T16:18:44.893-0800	[34mINFO[0m	node.http-server	server/http.go:436	Request proxied successfully	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "url": "https://www.twitch.tv", "target_node": "localhost:4003", "total_latency_ms": 9, "size_bytes": 175071}
2025-11-11T16:49:03.029-0800	[34mINFO[0m	node.http-server	server/http.go:151	DHT lookup complete	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "url": "https://kennethreitz.org", "hash": "0x0004c307b7869ab42e", "responsible": {"addr":"localhost:4004","id":"0x003ce6a18a52608073"}, "lookup_latency_ms": 0}
2025-11-11T16:49:03.029-0800	[34mINFO[0m	node.http-server	server/http.go:209	Forwarding to responsible node	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "url": "https://kennethreitz.org", "hash": "0x0004c307b7869ab42e", "responsible_from_lookup": {"addr":"localhost:4004","id":"0x003ce6a18a52608073"}, "forward_target": {"addr":"localhost:4004","id":"0x003ce6a18a52608073"}}
2025-11-11T16:49:03.039-0800	[34mINFO[0m	node.http-server	server/http.go:436	Request proxied successfully	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "url": "https://kennethreitz.org", "target_node": "localhost:4004", "total_latency_ms": 11, "size_bytes": 62348}
2025-11-11T17:16:25.976-0800	[34mINFO[0m	node	node/main.go:148	cleaned expired cache entries	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "count": 0}
2025-11-11T17:16:25.976-0800	[34mINFO[0m	node	node/main.go:151	cleaned stale hotspot entries	{"self": {"addr":"localhost:4001","id":"0x0051ee3541f65b0e86"}, "count": 0}
