2025-11-25T16:37:23.941-0800	[34mINFO[0m	config/config.go:302	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "3s", "dht.deBruijn.fixIntervalMs": 3000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4018, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8098, "cache.capacityMB": 256, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-25T16:37:23.990-0800	[34mINFO[0m	node	node/main.go:103	New Node initializing	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}}
2025-11-25T16:37:23.993-0800	[34mINFO[0m	node	node/main.go:124	initialized web cache	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "capacity_mb": 256}
2025-11-25T16:37:23.994-0800	[34mINFO[0m	node	node/main.go:131	initialized hotspot detector	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "threshold": 10, "decay_rate": 0.65}
2025-11-25T16:37:23.994-0800	[34mINFO[0m	node	node/main.go:185	Initialized Koorde node	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}}
2025-11-25T16:37:23.995-0800	[34mINFO[0m	node	node/main.go:261	resolved bootstrap peers	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "peers": ["localhost:4000"]}
2025-11-25T16:37:23.995-0800	[34mINFO[0m	node.http-server	server/http.go:93	HTTP cache server starting	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "addr": ":8098"}
2025-11-25T16:37:24.019-0800	[34mINFO[0m	node	logicnode/node.go:74	join: candidate successor found	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}}
2025-11-25T16:37:24.023-0800	[34mINFO[0m	node	logicnode/node.go:105	join: successor has predecessor	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "predecessor": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}}
2025-11-25T16:37:24.027-0800	[33mWARN[0m	node	logicnode/operation.go:406	FindSuccessorStep: de Bruijn failed or empty, falling back to successor	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "target": "0x02da37f534b962c549", "nextHop": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}}
2025-11-25T16:37:24.034-0800	[34mINFO[0m	node	logicnode/node.go:138	join: completed successfully	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "successor": {"addr":"localhost:4005","id":"0x016adf1cbc1f56bed2"}}
2025-11-25T16:37:24.035-0800	[34mINFO[0m	node	node/main.go:283	node registered successfully	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}}
2025-11-25T16:37:27.369-0800	[34mINFO[0m	node	logicnode/operation.go:541	Notify: predecessor updated	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "newPredecessor": {"addr":"localhost:4026","id":"0x015e32d2969d7f6cef"}, "oldPredecessor": {"addr":"localhost:4008","id":"0x00cba93ac8da0c0474"}}
2025-11-25T16:38:48.067-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}, "lookup_latency_ms": 1}
2025-11-25T16:38:48.068-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible_from_lookup": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}, "forward_target": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}}
2025-11-25T16:38:48.076-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "target_node": "localhost:4031", "total_latency_ms": 10, "size_bytes": 522}
2025-11-25T16:38:48.557-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}, "lookup_latency_ms": 1}
2025-11-25T16:38:48.558-0800	[34mINFO[0m	node.http-server	server/http.go:215	Cache HIT (near)	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "size_bytes": 522, "latency_ms": 2}
2025-11-25T16:38:48.597-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}, "lookup_latency_ms": 1}
2025-11-25T16:38:48.598-0800	[34mINFO[0m	node.http-server	server/http.go:215	Cache HIT (near)	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "size_bytes": 522, "latency_ms": 2}
2025-11-25T16:38:49.157-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}, "lookup_latency_ms": 1}
2025-11-25T16:38:49.158-0800	[34mINFO[0m	node.http-server	server/http.go:215	Cache HIT (near)	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "size_bytes": 522, "latency_ms": 2}
2025-11-25T16:38:49.237-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}, "lookup_latency_ms": 1}
2025-11-25T16:38:49.237-0800	[34mINFO[0m	node.http-server	server/http.go:215	Cache HIT (near)	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "size_bytes": 522, "latency_ms": 1}
2025-11-25T16:38:49.698-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "hash": "0x020f33a7477ee1c5b8", "responsible": {"addr":"localhost:4031","id":"0x021203d6676ae77b72"}, "lookup_latency_ms": 1}
2025-11-25T16:38:49.699-0800	[34mINFO[0m	node.http-server	server/http.go:215	Cache HIT (near)	{"self": {"addr":"localhost:4018","id":"0x016318180e29bcf4ff"}, "url": "https://httpbin.org/xml", "size_bytes": 522, "latency_ms": 2}
