2025-11-24T20:58:58.661-0800	[34mINFO[0m	config/config.go:302	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "3s", "dht.deBruijn.fixIntervalMs": 3000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "1s", "dht.faultTolerance.failureTimeoutMs": 1000, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4024, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8104, "cache.capacityMB": 256, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-24T20:58:58.704-0800	[34mINFO[0m	node	node/main.go:103	New Node initializing	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}}
2025-11-24T20:58:58.706-0800	[34mINFO[0m	node	node/main.go:124	initialized web cache	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "capacity_mb": 256}
2025-11-24T20:58:58.706-0800	[34mINFO[0m	node	node/main.go:131	initialized hotspot detector	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "threshold": 10, "decay_rate": 0.65}
2025-11-24T20:58:58.706-0800	[34mINFO[0m	node	node/main.go:185	Initialized Koorde node	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}}
2025-11-24T20:58:58.707-0800	[34mINFO[0m	node	node/main.go:261	resolved bootstrap peers	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "peers": ["localhost:4000"]}
2025-11-24T20:58:58.707-0800	[34mINFO[0m	node.http-server	server/http.go:93	HTTP cache server starting	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "addr": ":8104"}
2025-11-24T20:58:58.726-0800	[34mINFO[0m	node	logicnode/node.go:74	join: candidate successor found	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4011","id":"0x03b6b99475a18d9035"}}
2025-11-24T20:58:58.729-0800	[34mINFO[0m	node	logicnode/node.go:105	join: successor has predecessor	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "predecessor": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}}
2025-11-24T20:58:58.734-0800	[34mINFO[0m	node	logicnode/node.go:138	join: completed successfully	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "successor": {"addr":"localhost:4011","id":"0x03b6b99475a18d9035"}}
2025-11-24T20:58:58.734-0800	[34mINFO[0m	node	node/main.go:283	node registered successfully	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}}
2025-11-24T20:59:21.471-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "url": "https://httpbin.org/status/204", "hash": "0x02fa02ef28daf25063", "responsible": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}, "lookup_latency_ms": 1}
2025-11-24T20:59:21.471-0800	[34mINFO[0m	node.http-server	server/http.go:349	Forwarding to responsible node	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "url": "https://httpbin.org/status/204", "hash": "0x02fa02ef28daf25063", "responsible_from_lookup": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}, "forward_target": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}}
2025-11-24T20:59:21.858-0800	[34mINFO[0m	node.http-server	server/http.go:617	Request proxied successfully	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "url": "https://httpbin.org/status/204", "target_node": "localhost:4027", "total_latency_ms": 388, "size_bytes": 0}
2025-11-24T20:59:23.109-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "url": "https://httpbin.org/status/204", "hash": "0x02fa02ef28daf25063", "responsible": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}, "lookup_latency_ms": 1}
2025-11-24T20:59:23.109-0800	[34mINFO[0m	node.http-server	server/http.go:215	Cache HIT (near)	{"self": {"addr":"localhost:4024","id":"0x00aec32113281c44fb"}, "url": "https://httpbin.org/status/204", "size_bytes": 0, "latency_ms": 1}
