2025-11-25T17:26:47.811-0800	[34mINFO[0m	config/config.go:304	Loaded configuration	{"logger.active": true, "logger.level": "info", "logger.encoding": "console", "logger.mode": "stdout", "logger.file.path": "", "logger.file.maxSizeMB": 0, "logger.file.maxBackups": 0, "logger.file.maxAgeDays": 0, "logger.file.compress": false, "dht.idBits": 66, "dht.mode": "private", "dht.deBruijn.degree": 8, "dht.deBruijn.fixInterval": "3s", "dht.deBruijn.fixIntervalMs": 3000, "dht.storage.fixInterval": "20s", "dht.storage.fixIntervalMs": 20000, "dht.faultTolerance.successorListSize": 8, "dht.faultTolerance.stabilizationInterval": "2s", "dht.faultTolerance.stabilizationIntervalMs": 2000, "dht.faultTolerance.failureTimeout": "2s", "dht.faultTolerance.failureTimeoutMs": 2000, "dht.faultTolerance.simulatedLatency": "2ms", "dht.faultTolerance.simulatedLatencyMs": 2, "dht.bootstrap.mode": "static", "dht.bootstrap.peers": ["localhost:4000"], "dht.bootstrap.register.hostedZoneId": "", "dht.bootstrap.register.domainSuffix": "", "dht.bootstrap.register.ttl": 0, "dht.bootstrap.register.region": "", "node.id": "", "node.host": "localhost", "node.bind": "0.0.0.0", "node.port": 4017, "telemetry.tracing.enabled": false, "telemetry.tracing.exporter": "", "telemetry.tracing.endpoint": "", "cache.enabled": true, "cache.httpPort": 8097, "cache.capacityMB": 256, "cache.defaultTTL": 3600, "cache.hotspotThreshold": 10, "cache.hotspotDecayRate": 0.65}
2025-11-25T17:26:47.866-0800	[34mINFO[0m	node	node/main.go:103	New Node initializing	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}}
2025-11-25T17:26:47.869-0800	[34mINFO[0m	node	node/main.go:113	Simulated network latency enabled	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "latency": "2ms"}
2025-11-25T17:26:47.869-0800	[34mINFO[0m	node	node/main.go:129	initialized web cache	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "capacity_mb": 256}
2025-11-25T17:26:47.870-0800	[34mINFO[0m	node	node/main.go:136	initialized hotspot detector	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "threshold": 10, "decay_rate": 0.65}
2025-11-25T17:26:47.870-0800	[34mINFO[0m	node	node/main.go:190	Initialized Koorde node	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}}
2025-11-25T17:26:47.871-0800	[34mINFO[0m	node	node/main.go:266	resolved bootstrap peers	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "peers": ["localhost:4000"]}
2025-11-25T17:26:47.871-0800	[34mINFO[0m	node.http-server	server/http.go:93	HTTP cache server starting	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "addr": ":8097"}
2025-11-25T17:26:47.895-0800	[34mINFO[0m	node	logicnode/node.go:74	join: candidate successor found	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "bootstrap": "localhost:4000", "successor": {"addr":"localhost:4016","id":"0x03e94e912bcf7bb769"}}
2025-11-25T17:26:47.898-0800	[34mINFO[0m	node	logicnode/node.go:105	join: successor has predecessor	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "predecessor": {"addr":"localhost:4011","id":"0x03b6b99475a18d9035"}}
2025-11-25T17:26:47.902-0800	[33mWARN[0m	node	logicnode/operation.go:407	FindSuccessorStep: de Bruijn failed or empty, falling back to successor	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "target": "0x0315211bab7caff489", "nextHop": {"addr":"localhost:4016","id":"0x03e94e912bcf7bb769"}}
2025-11-25T17:26:47.920-0800	[34mINFO[0m	node	logicnode/node.go:138	join: completed successfully	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "successor": {"addr":"localhost:4016","id":"0x03e94e912bcf7bb769"}}
2025-11-25T17:26:47.921-0800	[34mINFO[0m	node	node/main.go:288	node registered successfully	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}}
2025-11-25T17:26:51.592-0800	[34mINFO[0m	node	logicnode/operation.go:544	Notify: predecessor updated	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "newPredecessor": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}, "oldPredecessor": {"addr":"localhost:4011","id":"0x03b6b99475a18d9035"}}
2025-11-25T17:26:52.102-0800	[34mINFO[0m	node	logicnode/operation.go:544	Notify: predecessor updated	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "newPredecessor": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}, "oldPredecessor": {"addr":"localhost:4002","id":"0x01908ac16ec9805a32"}}
2025-11-25T17:26:53.810-0800	[34mINFO[0m	node	logicnode/operation.go:544	Notify: predecessor updated	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "newPredecessor": {"addr":"localhost:4012","id":"0x031fc8d8bfb65680aa"}, "oldPredecessor": {"addr":"localhost:4027","id":"0x030d749da34ae2d592"}}
2025-11-25T17:26:54.675-0800	[34mINFO[0m	node	logicnode/operation.go:544	Notify: predecessor updated	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "newPredecessor": {"addr":"localhost:4014","id":"0x03532cc907496db765"}, "oldPredecessor": {"addr":"localhost:4012","id":"0x031fc8d8bfb65680aa"}}
2025-11-25T17:28:03.749-0800	[34mINFO[0m	node.http-server	server/http.go:173	DHT lookup complete	{"self": {"addr":"localhost:4017","id":"0x03912fc65e29c48a34"}, "url": "https://httpbin.org/html", "hash": "0x03f8c2be43d945597c", "responsible": {"addr":"localhost:4007","id":"0x00207adf4852a380ec"}, "lookup_latency_ms": 172}
