timestamp,url_id,latency_ms,status,cache_status,node_id
2025-11-24T20:43:34-08:00,0,23.00,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,4,3.26,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,7,4.77,202,HIT-NEAR,
2025-11-24T20:43:34-08:00,0,2.18,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,2,3.29,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,2,3.17,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,2,3.42,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,1,3.85,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,0,5.44,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,73,3.14,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,46,3.27,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,0,2.65,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,5,3.36,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,1,1.78,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,10,3.61,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,60,2.83,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,12,3.21,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,1,3.33,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,8,3.20,204,HIT-NEAR,
2025-11-24T20:43:34-08:00,54,1.63,201,HIT-NEAR,
2025-11-24T20:43:34-08:00,3,2.85,200,HIT-NEAR,
2025-11-24T20:43:34-08:00,5,3.47,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,7,2.31,202,HIT-NEAR,
2025-11-24T20:43:35-08:00,7,2.36,202,HIT-NEAR,
2025-11-24T20:43:35-08:00,0,1.72,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,14,3.35,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,0,3.52,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,2,3.96,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,58,4.05,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,0,3.18,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,4,3.28,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,2,3.77,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,42,3.99,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,33,3.35,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,4,3.21,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,17,3.31,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,5,3.21,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,26,2.70,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,4,2.94,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,1,3.26,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,21,3.05,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,11,1.60,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,2,3.76,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,13,2.64,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,60,3.21,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,34,3.71,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,21,3.44,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,22,1.60,201,HIT-NEAR,
2025-11-24T20:43:35-08:00,9,2.31,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,3,3.03,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,1,3.18,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,4,4.32,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,41,5.72,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,40,3.23,204,HIT-NEAR,
2025-11-24T20:43:35-08:00,2,1.63,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,24,2.91,204,HIT-NEAR,
2025-11-24T20:43:35-08:00,0,2.38,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,37,3.56,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,1,2.17,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,1,3.28,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,6,2.98,201,HIT-NEAR,
2025-11-24T20:43:35-08:00,1,2.37,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,76,3.43,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,13,3.81,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,41,3.56,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,3,2.65,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,10,3.99,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,11,4.39,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,7,3.17,202,HIT-NEAR,
2025-11-24T20:43:35-08:00,13,2.09,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,3,2.79,200,HIT-NEAR,
2025-11-24T20:43:35-08:00,82,4.53,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,15,3.49,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,7,5.63,202,HIT-NEAR,
2025-11-24T20:43:36-08:00,0,2.12,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,0,2.87,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,3,3.17,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,0,4.08,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,2,3.21,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,15,3.22,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,0,3.18,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,63,3.59,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,71,3.18,202,HIT-NEAR,
2025-11-24T20:43:36-08:00,58,2.33,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,12,3.49,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,5,4.04,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,4,2.26,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,73,3.63,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,2,3.87,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,0,3.33,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,45,5.11,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,16,3.78,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,0,2.79,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,78,3.25,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,1,3.53,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,17,3.23,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,9,5.51,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,0,2.83,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,51,4.41,200,HIT-NEAR,
2025-11-24T20:43:36-08:00,4,3.23,200,HIT-NEAR,
