timestamp,url_id,latency_ms,status,cache_status,node_id
2025-11-24T20:15:03-08:00,12,290.73,200,MISS-DHT,
2025-11-24T20:15:03-08:00,5,11.70,200,HIT-NEAR,
2025-11-24T20:15:03-08:00,0,3.84,200,HIT-NEAR,
2025-11-24T20:15:03-08:00,0,3.81,200,HIT-NEAR,
2025-11-24T20:15:03-08:00,2,3.36,200,HIT-NEAR,
2025-11-24T20:15:03-08:00,23,9.35,202,HIT-NEAR,
2025-11-24T20:15:03-08:00,5,9.83,200,HIT-NEAR,
2025-11-24T20:15:03-08:00,14,1344.50,200,MISS-DHT,
2025-11-24T20:15:03-08:00,3,2.80,200,HIT-LOCAL,0x011c1f485b12f6f310
2025-11-24T20:15:03-08:00,67,921.33,200,MISS-ORIGIN,0x011c1f485b12f6f310
2025-11-24T20:15:03-08:00,14,1484.36,200,MISS-DHT,
2025-11-24T20:15:03-08:00,4,6.81,200,HIT-NEAR,
2025-11-24T20:15:03-08:00,8,467.91,204,MISS-DHT,
2025-11-24T20:15:03-08:00,2,3.28,200,HIT-NEAR,
2025-11-24T20:15:03-08:00,12,4.85,200,HIT-NEAR,
2025-11-24T20:15:03-08:00,2,2.68,200,HIT-NEAR,
2025-11-24T20:15:03-08:00,3,2.75,200,HIT-LOCAL,0x011c1f485b12f6f310
2025-11-24T20:15:04-08:00,2,3.51,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,12,737.86,200,MISS-DHT,
2025-11-24T20:15:04-08:00,1,4.48,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,23,9.38,202,HIT-NEAR,
2025-11-24T20:15:04-08:00,2,3.35,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,17,4.39,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,5,10.40,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,20,8.22,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,40,7.68,204,HIT-NEAR,
2025-11-24T20:15:04-08:00,11,5.68,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,9,1592.68,200,MISS-DHT,
2025-11-24T20:15:04-08:00,8,737.61,204,MISS-DHT,
2025-11-24T20:15:04-08:00,1,4.41,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,8,927.04,204,MISS-DHT,
2025-11-24T20:15:04-08:00,4,7.22,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,3,2.68,200,HIT-LOCAL,0x011c1f485b12f6f310
2025-11-24T20:15:04-08:00,22,379.20,201,MISS-DHT,
2025-11-24T20:15:04-08:00,2,4.37,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,9,1420.62,200,MISS-DHT,
2025-11-24T20:15:04-08:00,38,8.78,201,HIT-NEAR,
2025-11-24T20:15:04-08:00,0,5.23,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,3,3.27,200,HIT-LOCAL,0x011c1f485b12f6f310
2025-11-24T20:15:04-08:00,17,8.57,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,1,5.45,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,3,6.75,200,HIT-LOCAL,0x011c1f485b12f6f310
2025-11-24T20:15:04-08:00,5,11.03,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,4,8.47,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,22,881.32,201,MISS-DHT,
2025-11-24T20:15:04-08:00,0,4.30,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,42,4.95,200,HIT-NEAR,
2025-11-24T20:15:04-08:00,6,1080.40,201,MISS-DHT,
2025-11-24T20:15:04-08:00,9,384.38,200,MISS-DHT,
2025-11-24T20:15:04-08:00,22,1485.14,201,MISS-DHT,
2025-11-24T20:15:04-08:00,12,1229.08,200,MISS-DHT,
2025-11-24T20:15:04-08:00,38,696.91,201,MISS-DHT,
2025-11-24T20:15:04-08:00,9,927.33,200,MISS-DHT,
2025-11-24T20:15:04-08:00,61,1372.62,200,MISS-DHT,
2025-11-24T20:15:05-08:00,46,1835.24,200,MISS-DHT,
2025-11-24T20:15:05-08:00,158,1719.61,200,MISS-DHT,
2025-11-24T20:15:05-08:00,13,2245.05,200,MISS-DHT,
2025-11-24T20:15:05-08:00,63,2824.08,200,MISS-DHT,
2025-11-24T20:15:05-08:00,8,2019.94,204,MISS-DHT,
