timestamp,url_id,latency_ms,status,cache_status,node_id
2025-11-24T20:43:25-08:00,4,23.83,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,14,4.41,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,3,3.23,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,0,3.22,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,5,3.85,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,3,1.81,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,1,3.13,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,0,4.00,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,84,4.03,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,21,3.44,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,7,2.12,202,HIT-NEAR,
2025-11-24T20:43:25-08:00,47,2.97,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,14,3.99,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,6,3.12,201,HIT-NEAR,
2025-11-24T20:43:25-08:00,51,1.58,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,39,2.87,202,HIT-NEAR,
2025-11-24T20:43:25-08:00,4,2.72,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,6,3.34,201,HIT-NEAR,
2025-11-24T20:43:25-08:00,1,2.21,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,16,3.18,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,23,3.39,202,HIT-NEAR,
2025-11-24T20:43:25-08:00,8,3.19,204,HIT-NEAR,
2025-11-24T20:43:25-08:00,0,2.58,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,45,3.65,200,HIT-NEAR,
2025-11-24T20:43:25-08:00,2,3.33,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,0,3.87,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,69,3.81,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,1,1.75,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,26,3.59,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,30,3.21,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,7,3.17,202,HIT-NEAR,
2025-11-24T20:43:26-08:00,0,2.14,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,10,4.50,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,13,3.80,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,6,3.20,201,HIT-NEAR,
2025-11-24T20:43:26-08:00,58,3.38,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,2,7.88,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,2,3.40,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,0,3.21,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,11,3.77,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,10,3.77,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,86,3.44,201,HIT-NEAR,
2025-11-24T20:43:26-08:00,82,2.13,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,2,3.42,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,8,3.36,204,HIT-NEAR,
2025-11-24T20:43:26-08:00,13,2.66,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,7,4.25,202,HIT-NEAR,
2025-11-24T20:43:26-08:00,60,2.13,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,0,3.74,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,0,3.36,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,37,3.89,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,58,2.14,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,1,3.24,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,17,3.25,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,2,3.20,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,7,3.75,202,HIT-NEAR,
2025-11-24T20:43:26-08:00,1,3.07,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,7,3.84,202,HIT-NEAR,
2025-11-24T20:43:26-08:00,0,1.67,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,3,3.01,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,4,3.55,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,1,3.74,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,1,3.18,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,0,3.80,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,3,3.32,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,39,5.72,202,HIT-NEAR,
2025-11-24T20:43:26-08:00,9,1.82,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,1,3.14,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,36,3.19,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,0,3.00,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,37,3.51,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,0,2.18,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,27,3.78,200,HIT-NEAR,
2025-11-24T20:43:26-08:00,64,3.19,200,HIT-NEAR,
